market_name,zip_code
Montgomery-Selma,36754
Montgomery-Selma,36756
Montgomery-Selma,36758
Montgomery-Selma,36759
Montgomery-Selma,36761
Montgomery-Selma,36763
Montgomery-Selma,36764
Montgomery-Selma,36766
Montgomery-Selma,36767
Montgomery-Selma,36768
Montgomery-Selma,36769
Montgomery-Selma,36773
Montgomery-Selma,36775
Montgomery-Selma,36782
Montgomery-Selma,36783
Montgomery-Selma,36785
Montgomery-Selma,36786
Montgomery-Selma,36850
Montgomery-Selma,36853
Montgomery-Selma,36861
Portland,98613
Portland,98616
Portland,98617
Portland,98619
Portland,98620
Portland,98622
Milwaukee,53237
Milwaukee,53259
Milwaukee,53263
Milwaukee,53267
Milwaukee,53268
Milwaukee,53274
Milwaukee,53278
Milwaukee,53288
Milwaukee,53290
Milwaukee,53293
Lake Charles,70546
Lake Charles,70549
Lake Charles,70581
Lake Charles,70591
Lake Charles,70601
Lake Charles,70602
Lake Charles,70605
Lake Charles,70606
Lake Charles,70607
Lake Charles,70609
Lake Charles,70611
Lake Charles,70612
Lake Charles,70615
Lake Charles,70616
Lake Charles,70629
Lake Charles,70630
Lake Charles,70631
Lake Charles,70632
Lake Charles,70633
Lake Charles,70634
Lake Charles,70637
Lima,45817
Lima,45820
Lima,45827
Lima,45830
Lima,45831
Lima,45833
Lima,45835
Lima,45836
Lima,45837
Lima,45843
Lima,45844
Lima,45848
Lima,45850
Lima,45853
Lima,45854
Lima,45856
Las Vegas,89026
Las Vegas,89027
Las Vegas,89028
Las Vegas,89029
Las Vegas,89030
Las Vegas,89031
Las Vegas,89032
Las Vegas,89033
Las Vegas,89034
Las Vegas,89036
Las Vegas,89037
Laredo,78041
Laredo,78042
Laredo,78043
Laredo,78044
Laredo,78045
Laredo,78046
Laredo,78049
Laredo,78344
Laredo,78369
Laredo,78371
Madison,53536
Madison,53537
Madison,53540
Madison,53541
Madison,53542
Madison,53543
Madison,53544
Madison,53545
Madison,53546
Madison,53547
Madison,53548
Madison,53550
Madison,53553
Madison,53554
Madison,53555
Madison,53556
Madison,53558
Madison,53559
Madison,53560
Madison,53561
Louisville,40063
Louisville,40065
Louisville,40066
Louisville,40067
Louisville,40068
Louisville,40069
"Lafayette, LA",70506
"Lafayette, LA",70507
"Lafayette, LA",70508
"Lafayette, LA",70509
"Lafayette, LA",70510
"Lafayette, LA",70511
"Lafayette, LA",70512
"Lafayette, LA",70513
"Lafayette, LA",70515
"Lafayette, LA",70516
"Lafayette, LA",70517
"Lafayette, LA",70518
"Lafayette, LA",70519
"Lafayette, LA",70520
"Lafayette, LA",70521
Little Rock-Pine Bluff,71743
Little Rock-Pine Bluff,71744
Little Rock-Pine Bluff,71745
Little Rock-Pine Bluff,71748
Little Rock-Pine Bluff,71751
Little Rock-Pine Bluff,71763
Little Rock-Pine Bluff,71764
Little Rock-Pine Bluff,71766
Little Rock-Pine Bluff,71772
Little Rock-Pine Bluff,71828
Lansing,48854
Lansing,48861
Lansing,48864
Lansing,48866
Lansing,48876
Lansing,48879
Lansing,48890
Lansing,48892
Lansing,48894
Lansing,48895
Lansing,48901
Lansing,48906
Lansing,48908
Lansing,48909
Lansing,48910
Lansing,48911
Lansing,48912
Lubbock,79453
Lubbock,79457
Lubbock,79464
Lubbock,79490
Lubbock,79491
Lubbock,79493
Lubbock,79499
Lincoln-Hastings-Kearny,68001
Lincoln-Hastings-Kearny,68014
Lincoln-Hastings-Kearny,68036
Lincoln-Hastings-Kearny,68301
Lincoln-Hastings-Kearny,68303
Lincoln-Hastings-Kearny,68309
Lincoln-Hastings-Kearny,68310
Lincoln-Hastings-Kearny,68313
Lexington,40405
Lexington,40409
Lexington,40410
Lexington,40419
Lexington,40422
Lexington,40423
Lexington,40434
Lexington,40437
Lexington,40440
Lexington,40442
Lexington,40444
Marquette,49934
Marquette,49935
Marquette,49942
Marquette,49945
Marquette,49946
Marquette,49948
Marquette,49950
Marquette,49952
Marquette,49953
Marquette,49955
Marquette,49958
Marquette,49960
Marquette,49961
Marquette,49962
Marquette,49963
Marquette,49964
Marquette,49965
Marquette,49967
Marquette,49970
Marquette,49971
Los Angeles,90066
Memphis,38163
Memphis,38166
Memphis,38167
Memphis,38168
Memphis,38173
Memphis,38174
Memphis,38175
Memphis,38177
Memphis,38181
Memphis,38182
Macon,31203
Macon,31204
Macon,31205
Macon,31206
Macon,31207
Macon,31208
Macon,31209
Macon,31210
Macon,31211
Macon,31213
Macon,31216
Macon,31217
Macon,31220
Macon,31221
Macon,31294
Macon,31295
Miami-Ft. Lauderdale,33167
Miami-Ft. Lauderdale,33167
Miami-Ft. Lauderdale,33168
Miami-Ft. Lauderdale,33169
Miami-Ft. Lauderdale,33170
Miami-Ft. Lauderdale,33172
Miami-Ft. Lauderdale,33173
Miami-Ft. Lauderdale,33174
Miami-Ft. Lauderdale,33175
Miami-Ft. Lauderdale,33176
Miami-Ft. Lauderdale,33177
Miami-Ft. Lauderdale,33178
Miami-Ft. Lauderdale,33179
Miami-Ft. Lauderdale,33180
Miami-Ft. Lauderdale,33181
Minneapolis-St. Paul,55071
Minneapolis-St. Paul,55072
Minneapolis-St. Paul,55073
Minneapolis-St. Paul,55074
Minneapolis-St. Paul,55075
Minneapolis-St. Paul,55076
Minneapolis-St. Paul,55077
Minneapolis-St. Paul,55078
Minneapolis-St. Paul,55079
Minneapolis-St. Paul,55080
Minneapolis-St. Paul,55082
Minneapolis-St. Paul,55083
New York,07107
New York,07108
New York,07109
New York,07110
Mobile-Pensacola,36663
Mobile-Pensacola,36670
Mobile-Pensacola,36671
Mobile-Pensacola,36675
Mobile-Pensacola,36685
Mobile-Pensacola,36688
Mobile-Pensacola,36689
Mobile-Pensacola,36691
New Orleans,70446
New Orleans,70447
New Orleans,70448
New Orleans,70450
New Orleans,70451
New Orleans,70452
New Orleans,70454
New Orleans,70455
New Orleans,70456
New Orleans,70457
New Orleans,70458
New Orleans,70459
New Orleans,70460
New Orleans,70461
Nashville,37345
Nashville,37349
Nashville,37352
Nashville,37355
Nashville,37357
Nashville,37359
Nashville,37360
Nashville,37375
Nashville,37376
Nashville,37378
Nashville,37382
Nashville,37383
Nashville,37388
Norfolk-Portsmouth-Newport News,27973
Norfolk-Portsmouth-Newport News,27974
Norfolk-Portsmouth-Newport News,27976
Norfolk-Portsmouth-Newport News,27978
Norfolk-Portsmouth-Newport News,27979
Norfolk-Portsmouth-Newport News,27980
Norfolk-Portsmouth-Newport News,27981
Norfolk-Portsmouth-Newport News,27982
Norfolk-Portsmouth-Newport News,27985
Norfolk-Portsmouth-Newport News,27986
Paducah-Cape Girardeau-Marion-. . . .,63845
Paducah-Cape Girardeau-Marion-. . . .,63846
Paducah-Cape Girardeau-Marion-. . . .,63848
Paducah-Cape Girardeau-Marion-. . . .,63850
Paducah-Cape Girardeau-Marion-. . . .,63860
Paducah-Cape Girardeau-Marion-. . . .,63862
Paducah-Cape Girardeau-Marion-. . . .,63866
Paducah-Cape Girardeau-Marion-. . . .,63867
Philadelphia,18070
Philadelphia,18072
Philadelphia,18073
Philadelphia,18074
Philadelphia,18076
Philadelphia,18077
Philadelphia,18078
Philadelphia,18079
Philadelphia,18080
Philadelphia,18081
Philadelphia,18083
Philadelphia,18084
Omaha,68421
Omaha,68431
Omaha,68433
Omaha,68437
Omaha,68442
Omaha,68443
Omaha,68446
Omaha,68448
Omaha,68450
Omaha,68454
Omaha,68455
Omaha,68457
Omaha,68463
Omaha,68601
Omaha,68602
Omaha,68621
Omaha,68629
Omaha,68631
Omaha,68633
Omaha,68634
Omaha,68640
Omaha,68641
Omaha,68642
Orlando-Daytona Beach-Melbourne,34431
Orlando-Daytona Beach-Melbourne,34432
Orlando-Daytona Beach-Melbourne,34470
Orlando-Daytona Beach-Melbourne,34471
Orlando-Daytona Beach-Melbourne,34472
Pittsburgh,15475
Pittsburgh,15476
Pittsburgh,15477
Pittsburgh,15478
Pittsburgh,15479
Pittsburgh,15480
Pittsburgh,15482
Pittsburgh,15483
Pittsburgh,15484
Pittsburgh,15486
Pittsburgh,15488
Pittsburgh,15489
Pittsburgh,15490
Phoenix,86025
Phoenix,86028
Phoenix,86029
Phoenix,86030
Phoenix,86031
Phoenix,86032
Phoenix,86033
Phoenix,86034
Phoenix,86035
Phoenix,86036
Phoenix,86038
Phoenix,86039
Phoenix,86040
Phoenix,86042
Phoenix,86043
Salt Lake City,89831
Salt Lake City,89832
Salt Lake City,89833
Salt Lake City,89834
Salt Lake City,89835
Salt Lake City,89883
Tampa-St. Petersburg Sarasota,34667
Tampa-St. Petersburg Sarasota,34668
Tampa-St. Petersburg Sarasota,34669
Tampa-St. Petersburg Sarasota,34673
Tampa-St. Petersburg Sarasota,34674
Tampa-St. Petersburg Sarasota,34677
Tampa-St. Petersburg Sarasota,34679
Tampa-St. Petersburg Sarasota,34680
Tampa-St. Petersburg Sarasota,34681
Tampa-St. Petersburg Sarasota,34682
Tampa-St. Petersburg Sarasota,34683
Tampa-St. Petersburg Sarasota,34684
Tampa-St. Petersburg Sarasota,34685
Tampa-St. Petersburg Sarasota,34688
Tampa-St. Petersburg Sarasota,34689
Sacramento-Stockton-Modesto,95953
Sacramento-Stockton-Modesto,95956
Sacramento-Stockton-Modesto,95957
Sacramento-Stockton-Modesto,95959
Sacramento-Stockton-Modesto,95960
Sacramento-Stockton-Modesto,95961
Sacramento-Stockton-Modesto,95962
Sacramento-Stockton-Modesto,95971
Sacramento-Stockton-Modesto,95972
Sacramento-Stockton-Modesto,95975
Sacramento-Stockton-Modesto,95977
Sacramento-Stockton-Modesto,95980
Sacramento-Stockton-Modesto,95981
Seattle-Tacoma,98490
Seattle-Tacoma,98493
Seattle-Tacoma,98496
Seattle-Tacoma,98497
Seattle-Tacoma,98498
Seattle-Tacoma,98499
Seattle-Tacoma,98501
Seattle-Tacoma,98502
Boston-Manchester,03225
Boston-Manchester,03226
Boston-Manchester,03229
Boston-Manchester,03230
Boston-Manchester,03231
Boston-Manchester,03233
Boston-Manchester,03234
Boston-Manchester,03235
Boston-Manchester,03237
Boston-Manchester,03242
Boston-Manchester,03243
Boston-Manchester,03244
Boston-Manchester,03246
Boston-Manchester,03247
Boston-Manchester,03249
Boston-Manchester,03252
Boston-Manchester,03253
Boston-Manchester,03255
St. Louis,63389
St. Louis,63390
St. Louis,63433
St. Louis,63441
St. Louis,63601
St. Louis,63620
St. Louis,63621
St. Louis,63622
St. Louis,63623
St. Louis,63624
St. Louis,63625
St. Louis,63626
St. Louis,63627
St. Louis,63628
St. Louis,63629
Washington DC,20646
Washington DC,20650
Washington DC,20653
Washington DC,20656
Washington DC,20657
Washington DC,20658
Washington DC,20659
Washington DC,20660
Washington DC,20661
Washington DC,20662
Washington DC,20664
Washington DC,20667
Washington DC,20670
Oklahoma City,73771
Oklahoma City,73772
Oklahoma City,73773
Oklahoma City,73801
Oklahoma City,73802
Oklahoma City,73832
Oklahoma City,73834
Oklahoma City,73835
Oklahoma City,73838
Oklahoma City,73840
Oklahoma City,73841
Oklahoma City,73842
Oklahoma City,73843
Oklahoma City,73848
Oklahoma City,73851
Oklahoma City,73852
Oklahoma City,73853
Oklahoma City,73855
San Francisco-Oakland-San Jose,94977
San Francisco-Oakland-San Jose,94978
San Francisco-Oakland-San Jose,94979
San Francisco-Oakland-San Jose,94998
San Francisco-Oakland-San Jose,94999
San Francisco-Oakland-San Jose,95002
San Francisco-Oakland-San Jose,95008
San Francisco-Oakland-San Jose,95009
San Francisco-Oakland-San Jose,95011
San Francisco-Oakland-San Jose,95013
San Francisco-Oakland-San Jose,95014
San Francisco-Oakland-San Jose,95015
San Francisco-Oakland-San Jose,95020
San Francisco-Oakland-San Jose,95021
San Francisco-Oakland-San Jose,95026
Minot-Bismarck-Dickinson,58736
Minot-Bismarck-Dickinson,58737
Minot-Bismarck-Dickinson,58740
Minot-Bismarck-Dickinson,58741
Minot-Bismarck-Dickinson,58744
Minot-Bismarck-Dickinson,58746
Minot-Bismarck-Dickinson,58748
Minot-Bismarck-Dickinson,58750
Minot-Bismarck-Dickinson,58752
Minot-Bismarck-Dickinson,58755
Minot-Bismarck-Dickinson,58756
Minot-Bismarck-Dickinson,58757
Minot-Bismarck-Dickinson,58758
Montgomery-Selma,36866
Portland,98623
Portland,98625
Portland,98626
Portland,98628
Portland,98629
Portland,98632
Portland,98635
Portland,98639
Portland,98642
Portland,98645
Portland,98648
Portland,98649
Portland,98650
Portland,98651
Portland,98660
Portland,98661
Portland,98662
Portland,98663
Portland,98664
Portland,98665
La Crosse-Eau Claire,53821
La Crosse-Eau Claire,53826
Milwaukee,53295
Milwaukee,53401
Milwaukee,53402
Milwaukee,53403
Milwaukee,53404
Milwaukee,53405
Milwaukee,53406
Milwaukee,53407
Milwaukee,53538
Milwaukee,53549
"Lafayette, IN",47901
"Lafayette, IN",47902
Lake Charles,70638
Lake Charles,70640
Lake Charles,70643
Lake Charles,70644
Lake Charles,70645
Lake Charles,70646
Lake Charles,70647
Lake Charles,70648
Lake Charles,70650
Lake Charles,70651
Lake Charles,70652
Lake Charles,70653
Lake Charles,70654
Lake Charles,70655
Lake Charles,70657
Lake Charles,70658
Lake Charles,70660
Lake Charles,70661
Lake Charles,70662
Lima,45859
Kansas City,63557
Las Vegas,89039
Las Vegas,89040
Las Vegas,89041
Las Vegas,89042
Las Vegas,89043
Las Vegas,89044
Las Vegas,89045
Las Vegas,89046
Las Vegas,89048
Las Vegas,89049
Las Vegas,89052
Las Vegas,89053
Las Vegas,89054
Las Vegas,89060
Las Vegas,89061
Juneau,99801
Juneau,99802
Juneau,99803
Juneau,99811
Juneau,99812
Juneau,99820
Juneau,99821
Juneau,99824
Juneau,99825
Madison,53562
Madison,53563
Madison,53565
Madison,53566
Madison,53569
Madison,53570
Madison,53571
Madison,53572
Madison,53573
Madison,53574
Madison,53575
Madison,53576
Louisville,40070
Louisville,40071
Louisville,40075
Louisville,40076
Louisville,40077
Louisville,40078
Louisville,40104
Louisville,40107
Louisville,40108
Louisville,40109
Louisville,40110
Louisville,40111
"Lafayette, LA",70524
"Lafayette, LA",70525
"Lafayette, LA",70526
"Lafayette, LA",70527
"Lafayette, LA",70528
"Lafayette, LA",70529
"Lafayette, LA",70531
"Lafayette, LA",70533
"Lafayette, LA",70534
"Lafayette, LA",70535
"Lafayette, LA",70537
"Lafayette, LA",70541
"Lafayette, LA",70542
"Lafayette, LA",70543
"Lafayette, LA",70544
"Lafayette, LA",70548
"Lafayette, LA",70550
"Lafayette, LA",70551
"Lafayette, LA",70552
Little Rock-Pine Bluff,71835
Little Rock-Pine Bluff,71857
Little Rock-Pine Bluff,71858
Little Rock-Pine Bluff,71864
Little Rock-Pine Bluff,71901
Little Rock-Pine Bluff,71902
Little Rock-Pine Bluff,71903
Little Rock-Pine Bluff,71909
Little Rock-Pine Bluff,71910
Little Rock-Pine Bluff,71913
Little Rock-Pine Bluff,71914
Lansing,48913
Lansing,48915
Lansing,48916
Lansing,48917
Lansing,48918
Lansing,48919
Lansing,48922
Lansing,48924
Lansing,48929
Lansing,48930
Lansing,48933
Lansing,48937
Lansing,48951
Lansing,48956
Lubbock,79516
Lubbock,79517
Lubbock,79518
Lubbock,79526
Lubbock,79527
Lubbock,79528
Lubbock,79549
Lubbock,79550
Lubbock,79738
Lincoln-Hastings-Kearny,68314
Lincoln-Hastings-Kearny,68315
Lincoln-Hastings-Kearny,68316
Lincoln-Hastings-Kearny,68317
Lincoln-Hastings-Kearny,68318
Lincoln-Hastings-Kearny,68319
Lincoln-Hastings-Kearny,68322
Lincoln-Hastings-Kearny,68323
Lincoln-Hastings-Kearny,68325
Lincoln-Hastings-Kearny,68326
Lincoln-Hastings-Kearny,68327
Lincoln-Hastings-Kearny,68328
Lincoln-Hastings-Kearny,68330
Lincoln-Hastings-Kearny,68331
Lincoln-Hastings-Kearny,68333
Lincoln-Hastings-Kearny,68335
Lincoln-Hastings-Kearny,68336
Lexington,40445
Lexington,40446
Lexington,40447
Lexington,40448
Lexington,40452
Lexington,40456
Lexington,40460
Lexington,40461
Los Angeles,90067
Los Angeles,90068
Los Angeles,90069
Los Angeles,90070
Los Angeles,90071
Los Angeles,90072
Los Angeles,90073
Los Angeles,90074
Los Angeles,90075
Memphis,38183
Memphis,38184
Memphis,38186
Memphis,38187
Memphis,38188
Memphis,38190
Memphis,38193
Memphis,38194
Memphis,38197
Memphis,38259
Memphis,38336
Macon,31296
Macon,31297
Macon,31544
Macon,31549
Macon,31711
Miami-Ft. Lauderdale,33182
Miami-Ft. Lauderdale,33183
Miami-Ft. Lauderdale,33184
Miami-Ft. Lauderdale,33185
Miami-Ft. Lauderdale,33186
Miami-Ft. Lauderdale,33187
Miami-Ft. Lauderdale,33188
Miami-Ft. Lauderdale,33189
Miami-Ft. Lauderdale,33190
Miami-Ft. Lauderdale,33193
Miami-Ft. Lauderdale,33194
Miami-Ft. Lauderdale,33196
Miami-Ft. Lauderdale,33197
Miami-Ft. Lauderdale,33199
Miami-Ft. Lauderdale,33206
Miami-Ft. Lauderdale,33222
Miami-Ft. Lauderdale,33231
Miami-Ft. Lauderdale,33233
Miami-Ft. Lauderdale,33234
Minneapolis-St. Paul,55084
Minneapolis-St. Paul,55085
Minneapolis-St. Paul,55087
Minneapolis-St. Paul,55088
Minneapolis-St. Paul,55089
Minneapolis-St. Paul,55090
New York,07111
New York,07112
New York,07114
New York,07175
New York,07184
New York,07188
New York,07189
New York,07191
New York,07192
New York,07193
Mobile-Pensacola,36693
Mobile-Pensacola,36695
Mobile-Pensacola,36727
Mobile-Pensacola,36751
Mobile-Pensacola,36762
Mobile-Pensacola,36784
Mobile-Pensacola,39362
Mobile-Pensacola,39451
Mobile-Pensacola,39456
Mobile-Pensacola,39461
Mobile-Pensacola,39476
New Orleans,70463
New Orleans,70464
New Orleans,70465
New Orleans,70466
New Orleans,70467
New Orleans,70469
New Orleans,70470
New Orleans,70471
New Orleans,70723
New Orleans,70743
New Orleans,70763
New Orleans,70792
Nashville,37389
Nashville,37394
Nashville,37398
Nashville,38221
Nashville,38222
Nashville,38223
Nashville,38224
Nashville,38231
Nashville,38236
Nashville,38242
Nashville,38251
Nashville,38256
Nashville,38311
Nashville,38320
Nashville,38329
Nashville,38333
Nashville,38341
Nashville,38363
Paducah-Cape Girardeau-Marion-. . . .,63868
Paducah-Cape Girardeau-Marion-. . . .,63869
Paducah-Cape Girardeau-Marion-. . . .,63870
Paducah-Cape Girardeau-Marion-. . . .,63873
Paducah-Cape Girardeau-Marion-. . . .,63874
Paducah-Cape Girardeau-Marion-. . . .,63878
Paducah-Cape Girardeau-Marion-. . . .,63881
Paducah-Cape Girardeau-Marion-. . . .,63882
Philadelphia,18085
Philadelphia,18086
Philadelphia,18087
Philadelphia,18088
Philadelphia,18091
Philadelphia,18092
Philadelphia,18098
Philadelphia,18099
Philadelphia,18101
Philadelphia,18102
Philadelphia,18103
Omaha,68643
Omaha,68644
Omaha,68647
Omaha,68648
Omaha,68649
Omaha,68653
Omaha,68659
Omaha,68661
Omaha,68664
Orlando-Daytona Beach-Melbourne,34473
Orlando-Daytona Beach-Melbourne,34474
Orlando-Daytona Beach-Melbourne,34475
Orlando-Daytona Beach-Melbourne,34476
Orlando-Daytona Beach-Melbourne,34477
Orlando-Daytona Beach-Melbourne,34478
Orlando-Daytona Beach-Melbourne,34479
Orlando-Daytona Beach-Melbourne,34480
Orlando-Daytona Beach-Melbourne,34481
Orlando-Daytona Beach-Melbourne,34482
Orlando-Daytona Beach-Melbourne,34483
Orlando-Daytona Beach-Melbourne,34488
Orlando-Daytona Beach-Melbourne,34489
Orlando-Daytona Beach-Melbourne,34491
Orlando-Daytona Beach-Melbourne,34492
Orlando-Daytona Beach-Melbourne,34705
Orlando-Daytona Beach-Melbourne,34711
Pittsburgh,15492
Pittsburgh,15601
Pittsburgh,15605
Pittsburgh,15606
Pittsburgh,15610
Pittsburgh,15611
Pittsburgh,15612
Pittsburgh,15613
Pittsburgh,15615
Pittsburgh,15616
Phoenix,86044
Phoenix,86045
Phoenix,86046
Phoenix,86047
Phoenix,86052
Phoenix,86053
Phoenix,86054
Phoenix,86301
Phoenix,86302
Phoenix,86303
Phoenix,86304
Phoenix,86305
Tampa-St. Petersburg Sarasota,34690
Tampa-St. Petersburg Sarasota,34691
Tampa-St. Petersburg Sarasota,34692
Tampa-St. Petersburg Sarasota,34695
Tampa-St. Petersburg Sarasota,34697
Tampa-St. Petersburg Sarasota,34698
Tampa-St. Petersburg Sarasota,34759
Tampa-St. Petersburg Sarasota,34785
Sacramento-Stockton-Modesto,95982
Sacramento-Stockton-Modesto,95983
Sacramento-Stockton-Modesto,95984
Sacramento-Stockton-Modesto,95986
Sacramento-Stockton-Modesto,95991
Sacramento-Stockton-Modesto,95992
Sacramento-Stockton-Modesto,95993
Sacramento-Stockton-Modesto,96020
Sacramento-Stockton-Modesto,96103
Sacramento-Stockton-Modesto,96105
Sacramento-Stockton-Modesto,96106
Sacramento-Stockton-Modesto,96111
Sacramento-Stockton-Modesto,96118
Sacramento-Stockton-Modesto,96122
Sacramento-Stockton-Modesto,96124
Sacramento-Stockton-Modesto,96125
Sacramento-Stockton-Modesto,96126
Sacramento-Stockton-Modesto,96129
Sacramento-Stockton-Modesto,96135
Sacramento-Stockton-Modesto,96137
Sacramento-Stockton-Modesto,96140
Sacramento-Stockton-Modesto,96141
Sacramento-Stockton-Modesto,96142
Seattle-Tacoma,98503
Boston-Manchester,03256
Boston-Manchester,03257
Boston-Manchester,03258
Boston-Manchester,03260
Boston-Manchester,03261
Boston-Manchester,03263
Boston-Manchester,03268
Boston-Manchester,03269
Boston-Manchester,03272
Boston-Manchester,03273
Boston-Manchester,03275
Boston-Manchester,03276
Boston-Manchester,03278
Boston-Manchester,03280
St. Louis,63630
St. Louis,63631
St. Louis,63633
St. Louis,63636
St. Louis,63637
St. Louis,63638
St. Louis,63640
St. Louis,63648
St. Louis,63650
St. Louis,63651
Washington DC,20674
Washington DC,20675
Washington DC,20676
Washington DC,20677
Washington DC,20678
Washington DC,20680
Washington DC,20682
Washington DC,20684
Washington DC,20685
Washington DC,20686
Washington DC,20687
Washington DC,20688
Washington DC,20689
Washington DC,20690
Washington DC,20692
Oklahoma City,73857
Oklahoma City,73858
Oklahoma City,73859
Oklahoma City,73860
San Francisco-Oakland-San Jose,95030
San Francisco-Oakland-San Jose,95031
San Francisco-Oakland-San Jose,95032
San Francisco-Oakland-San Jose,95035
San Francisco-Oakland-San Jose,95036
San Francisco-Oakland-San Jose,95037
San Francisco-Oakland-San Jose,95038
San Francisco-Oakland-San Jose,95042
San Francisco-Oakland-San Jose,95044
San Francisco-Oakland-San Jose,95046
San Francisco-Oakland-San Jose,95050
San Francisco-Oakland-San Jose,95051
San Francisco-Oakland-San Jose,95052
Minot-Bismarck-Dickinson,58759
Minot-Bismarck-Dickinson,58760
Minot-Bismarck-Dickinson,58761
Minot-Bismarck-Dickinson,58762
Minot-Bismarck-Dickinson,58763
Minot-Bismarck-Dickinson,58763
Minot-Bismarck-Dickinson,58765
Minot-Bismarck-Dickinson,58768
Minot-Bismarck-Dickinson,58769
Minot-Bismarck-Dickinson,58770
Minot-Bismarck-Dickinson,58771
Minot-Bismarck-Dickinson,58772
Minot-Bismarck-Dickinson,58773
Knoxville,37314
Knoxville,37337
Knoxville,37354
Knoxville,37385
Knoxville,37701
Knoxville,37705
Portland,98666
Portland,98668
Portland,98670
Portland,98671
Portland,98672
Portland,98673
Portland,98674
Portland,98675
Joplin-Pittsburg,64728
La Crosse-Eau Claire,54405
La Crosse-Eau Claire,54420
La Crosse-Eau Claire,54421
La Crosse-Eau Claire,54422
La Crosse-Eau Claire,54425
La Crosse-Eau Claire,54436
La Crosse-Eau Claire,54437
La Crosse-Eau Claire,54446
La Crosse-Eau Claire,54456
La Crosse-Eau Claire,54460
La Crosse-Eau Claire,54488
La Crosse-Eau Claire,54493
La Crosse-Eau Claire,54498
La Crosse-Eau Claire,54526
La Crosse-Eau Claire,54530
Milwaukee,53551
Milwaukee,53557
Milwaukee,53579
Milwaukee,53585
Milwaukee,53594
Milwaukee,53916
Milwaukee,53922
Milwaukee,53926
Milwaukee,53933
Milwaukee,53939
Milwaukee,53946
Milwaukee,53947
Milwaukee,53956
Milwaukee,54923
Milwaukee,54941
Milwaukee,54968
"Lafayette, IN",47903
"Lafayette, IN",47904
"Lafayette, IN",47905
"Lafayette, IN",47906
"Lafayette, IN",47907
"Lafayette, IN",47909
"Lafayette, IN",47918
Johnstown-Altoona,15411
Lake Charles,70663
Lake Charles,70664
Lake Charles,70665
Lake Charles,70668
Lake Charles,70669
Lake Charles,71463
Lima,45864
Lima,45875
Lima,45876
Lima,45887
Lima,45893
Jonesboro,63821
Jonesboro,63829
Jonesboro,63837
Jonesboro,63847
Jonesboro,63849
Jonesboro,63852
Jonesboro,63855
Jonesboro,63857
Jonesboro,63863
Kansas City,64001
Kansas City,64002
Kansas City,64011
Las Vegas,89067
Las Vegas,89070
Las Vegas,89074
Las Vegas,89077
Las Vegas,89081
Las Vegas,89084
Las Vegas,89085
Las Vegas,89086
Las Vegas,89087
Las Vegas,89101
Las Vegas,89102
Juneau,99826
Juneau,99827
Juneau,99829
Juneau,99830
Juneau,99832
Juneau,99833
Juneau,99835
Juneau,99836
Juneau,99840
Juneau,99841
Juneau,99850
Juneau,99901
Juneau,99903
Juneau,99918
Juneau,99919
Juneau,99921
Madison,53577
Madison,53578
Madison,53580
Madison,53581
Madison,53582
Madison,53583
Madison,53584
Madison,53586
Madison,53587
Madison,53588
Madison,53589
Madison,53590
Madison,53593
Madison,53595
Louisville,40115
"Lafayette, LA",70554
"Lafayette, LA",70555
"Lafayette, LA",70556
"Lafayette, LA",70558
"Lafayette, LA",70559
"Lafayette, LA",70560
"Lafayette, LA",70562
"Lafayette, LA",70563
"Lafayette, LA",70569
"Lafayette, LA",70570
"Lafayette, LA",70571
"Lafayette, LA",70575
"Lafayette, LA",70576
Little Rock-Pine Bluff,71920
Little Rock-Pine Bluff,71921
Little Rock-Pine Bluff,71922
Little Rock-Pine Bluff,71923
Little Rock-Pine Bluff,71929
Little Rock-Pine Bluff,71932
Little Rock-Pine Bluff,71933
Little Rock-Pine Bluff,71935
Little Rock-Pine Bluff,71937
Little Rock-Pine Bluff,71940
Little Rock-Pine Bluff,71941
Little Rock-Pine Bluff,71942
Little Rock-Pine Bluff,71943
Little Rock-Pine Bluff,71944
Little Rock-Pine Bluff,71945
Lansing,48980
Lansing,49021
Lansing,49076
Lansing,49096
Lansing,49201
Lansing,49202
Lansing,49203
Lansing,49204
Lansing,49230
Lansing,49234
Lansing,49237
Lansing,49240
Lansing,49241
Lansing,49246
Lansing,49251
Lansing,49254
Lansing,49259
Lansing,49261
Lincoln-Hastings-Kearny,68338
Lincoln-Hastings-Kearny,68339
Lincoln-Hastings-Kearny,68340
Lincoln-Hastings-Kearny,68341
Lincoln-Hastings-Kearny,68342
Lincoln-Hastings-Kearny,68343
Lexington,40464
Lexington,40468
Lexington,40472
Lexington,40473
Lexington,40475
Lexington,40476
Lexington,40481
Lexington,40484
Lexington,40486
Lexington,40488
Los Angeles,90076
Los Angeles,90077
Los Angeles,90078
Los Angeles,90079
Los Angeles,90080
Los Angeles,90081
Los Angeles,90082
Los Angeles,90083
Los Angeles,90084
Los Angeles,90086
Los Angeles,90087
Los Angeles,90088
Memphis,38337
Memphis,38377
Memphis,38381
Memphis,38601
Memphis,38602
Memphis,38603
Memphis,38606
Memphis,38609
Memphis,38610
Memphis,38611
Memphis,38614
Memphis,38617
Memphis,38618
Memphis,38619
Memphis,38619
Memphis,38620
Memphis,38621
Memphis,38622
Memphis,38623
Memphis,38625
Memphis,38626
Miami-Ft. Lauderdale,33238
